Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
236534,2019-04-28 23:08:58,2229824890647120,fraud_Kertzmann LLC,health_fitness,11.71,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,464babf15d61dc6a4adec1375548f36a,1335654538,29.280214,-89.848713,0
237562,2019-04-29 08:16:01,2229824890647120,fraud_Vandervort-Funk,grocery_pos,113.69,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,95112565318bc0614a84c0eb32e5b862,1335687361,29.48051,-89.046675,0
237832,2019-04-29 11:06:09,2229824890647120,fraud_Schmeler Inc,misc_pos,1.69,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,8955ba859fc881ce3f268cd96cc6f6a5,1335697569,30.264954,-90.04590300000001,0
238274,2019-04-29 14:08:39,2229824890647120,fraud_Wilkinson Ltd,entertainment,31.31,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,a660c77e89b3e559dabcca502d9c7694,1335708519,31.198220000000003,-89.48070799999999,0
238825,2019-04-29 17:31:11,2229824890647120,"fraud_Hahn, Douglas and Schowalter",travel,3.21,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,a1d013d2c9abc8e3bd8ec2d5fe5db150,1335720671,30.739968,-90.414103,0
241845,2019-05-01 08:06:51,2229824890647120,fraud_Gleason-Macejkovic,shopping_net,9.33,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,87270e660e4467016014459ff812ecbc,1335859611,31.066658,-90.587229,0
243225,2019-05-02 02:48:44,2229824890647120,fraud_Emard Inc,gas_transport,79.49,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,b986cc50d02e43e65ac21ebaee8f9651,1335926924,29.493593,-88.93123299999999,0
244526,2019-05-02 20:44:41,2229824890647120,fraud_Spencer PLC,entertainment,41.34,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,39301e1ae31a6b43cd3015e21c5b867d,1335991481,30.316045000000003,-88.86474399999999,0
250950,2019-05-05 14:47:48,2229824890647120,fraud_Cruickshank-Mills,entertainment,32.09,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,2744f3bbb1dc3b53bed86c64088e40c7,1336229268,30.173953000000004,-90.428334,0
253102,2019-05-06 06:13:28,2229824890647120,fraud_Doyle Ltd,grocery_pos,148.5,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,dd3b88d96a5964582547854d39d1a1e8,1336284808,30.142675,-90.554101,0
262462,2019-05-11 00:06:47,2229824890647120,fraud_Mohr-Bayer,shopping_net,6.08,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,3af70a8b8a4a90d6874459779b4a85bf,1336694807,30.384371,-89.760086,0
264576,2019-05-11 19:42:38,2229824890647120,fraud_Quitzon-Goyette,home,50.33,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,c1b05c957ba1a9605af4efa4c60cf55c,1336765358,29.346867,-90.302436,0
268417,2019-05-13 00:23:45,2229824890647120,fraud_Brekke and Sons,gas_transport,45.15,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,db97196ec1d473d336fdf24cda5c9e0c,1336868625,30.936543,-88.924409,0
272339,2019-05-14 16:57:48,2229824890647120,fraud_Mosciski Group,travel,6.15,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,13e937643367c5b54c6788ac88e1dc2c,1337014668,29.346282,-89.838061,0
276510,2019-05-17 02:07:05,2229824890647120,fraud_Welch Inc,misc_net,3.17,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,83dbd22f99beaa2bf9c7150aed4bef2f,1337220425,30.912031,-89.980657,0
276666,2019-05-17 04:31:21,2229824890647120,"fraud_Moen, Reinger and Murphy",grocery_pos,138.28,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,77376b7ec0670590f6d7dc044e9ab9e0,1337229081,30.938453000000003,-89.536417,0
278046,2019-05-17 21:32:21,2229824890647120,"fraud_Effertz, Welch and Schowalter",entertainment,1.07,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,93f17aff1b8450ba230351321f35f690,1337290341,30.954952,-90.255561,0
280452,2019-05-18 21:05:51,2229824890647120,fraud_Stark-Batz,entertainment,7.96,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,311ce081fd44c6147604ed9d47f8b4da,1337375151,31.034055,-89.49436700000001,0
281818,2019-05-19 09:20:06,2229824890647120,"fraud_Schultz, Simonis and Little",grocery_pos,105.59,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,bdb8d12c5812d2a3fe0c928cba7099ff,1337419206,29.555543,-88.82030300000001,0
284094,2019-05-20 01:16:11,2229824890647120,fraud_Koss and Sons,gas_transport,59.71,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,efbc77eddc5759035f9b03e5dbaf557f,1337476571,29.433852,-90.03390300000001,0
284576,2019-05-20 05:51:37,2229824890647120,fraud_Lebsack and Sons,misc_net,185.2,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,a68ea50f2072c8e3a32fa84e3e116b0c,1337493097,31.090838,-89.029546,0
284735,2019-05-20 07:21:59,2229824890647120,fraud_Mohr-Bayer,shopping_net,800.21,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,4f6d33f13f8d6a876f7ee4be3d4f4dc1,1337498519,31.110974,-90.509053,0
287627,2019-05-21 09:47:46,2229824890647120,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1.7,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,9fe6dd9eb8d54679b6271ff283e06222,1337593666,30.176428,-90.218008,0
290913,2019-05-23 11:03:29,2229824890647120,fraud_Pacocha-O'Reilly,grocery_pos,118.18,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,75e4f24fdd1360097f52a3ab918e2cff,1337771009,29.338599,-90.094236,0
294526,2019-05-25 01:06:25,2229824890647120,fraud_Ruecker Group,misc_net,8.88,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,2a78da2f853562424846a66c076f5aca,1337907985,29.79549,-90.37026,0
295029,2019-05-25 06:08:35,2229824890647120,fraud_Mohr-Bayer,shopping_net,2.64,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,808de2299bddae7953237066d2ab2a77,1337926115,29.336751,-90.231423,0
297128,2019-05-25 20:52:48,2229824890647120,"fraud_Feil, Hilpert and Koss",food_dining,164.61,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,9893e78e53d77a0d97184542c2030f68,1337979168,30.848466,-89.209059,0
298468,2019-05-26 06:22:02,2229824890647120,"fraud_Quitzon, Green and Bashirian",shopping_pos,5.45,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,efe898540d4af29cd8a39e13cf382d54,1338013322,30.729487,-90.227403,0
310074,2019-05-30 11:06:07,2229824890647120,fraud_Ruecker Group,misc_net,9.53,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,e65250cfe2c50af910803a188b2caabf,1338375967,30.899434999999997,-90.303734,0
316107,2019-06-01 17:32:39,2229824890647120,"fraud_Koss, Hansen and Lueilwitz",home,123.79,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,58d1c9c456f5b035735289ca88560148,1338571959,30.366789,-90.415135,0
317139,2019-06-01 23:26:59,2229824890647120,"fraud_Zemlak, Tillman and Cremin",personal_care,73.06,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,5349a25f66a5648653016ec0db71339a,1338593219,30.585595,-89.315073,0
317802,2019-06-02 04:25:40,2229824890647120,"fraud_Mosciski, Gislason and Mertz",grocery_pos,121.33,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,5a2461b38ae2b7b5874a48d6c497fd83,1338611140,29.578515999999997,-88.706186,0
322252,2019-06-03 07:35:58,2229824890647120,"fraud_Quitzon, Green and Bashirian",shopping_pos,385.61,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,64845fbab7f9023ce01cc6924bae2ca0,1338708958,29.757018,-89.979564,0
323232,2019-06-03 14:20:26,2229824890647120,fraud_Heaney-Marquardt,entertainment,12.64,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,ad18434cf2d0b4a5be089fc555ff1648,1338733226,30.6454,-89.431523,0
324933,2019-06-03 23:08:47,2229824890647120,fraud_Waters-Cruickshank,health_fitness,106.26,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,dcaf56d076618a81416aa7f078232b23,1338764927,31.07187,-89.726838,0
329613,2019-06-06 08:54:42,2229824890647120,fraud_Goodwin-Nitzsche,grocery_pos,119.52,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,d0cbabcc2df08198fe71f385f944df19,1338972882,30.886073,-90.1117,0
333470,2019-06-07 22:09:30,2229824890647120,fraud_Schuppe LLC,entertainment,113.35,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,39fc8a0a44320afb0d6469f906db32ab,1339106970,30.341783000000003,-90.327989,0
335194,2019-06-08 13:18:04,2229824890647120,fraud_Kutch-Ferry,home,126.17,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,55bf25badc37b8cececad4f4e61b39f8,1339161484,30.120496000000003,-90.181362,0
336083,2019-06-08 18:24:33,2229824890647120,"fraud_Koss, Hansen and Lueilwitz",home,165.12,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,54002526a3accf07dd974aa992fac496,1339179873,31.231849,-89.082603,0
337595,2019-06-09 04:30:27,2229824890647120,fraud_Parisian and Sons,gas_transport,60.96,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,02f61b4cfd227ad40645183a693394ad,1339216227,30.041970000000003,-89.834355,0
342128,2019-06-10 09:48:24,2229824890647120,"fraud_Kuhic, Bins and Pfeffer",shopping_net,2.95,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,443054e7e773df978c3e41a9fca601ec,1339321704,30.332804,-90.104396,0
344065,2019-06-10 20:46:26,2229824890647120,fraud_Adams-Barrows,health_fitness,46.75,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,57d5f6a11fd0bee9ff4417c2fa6e2f3d,1339361186,29.915915999999996,-90.312713,0
345604,2019-06-11 13:31:19,2229824890647120,fraud_Stark-Koss,home,44.36,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,cd1eace8b8380c187caa0d109d0e4725,1339421479,30.420962,-89.674037,0
348181,2019-06-12 19:17:53,2229824890647120,fraud_Rau-Grant,kids_pets,126.23,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,c0b0a02a95792b57f9cc6eb35e7eb1f1,1339528673,31.174683,-89.736194,0
355295,2019-06-15 15:14:10,2229824890647120,fraud_Reichel LLC,personal_care,47.95,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,379f7c14759aaae8c5f4bc7b9b890739,1339773250,31.029178,-89.440841,0
358339,2019-06-16 12:02:03,2229824890647120,fraud_Will Ltd,food_dining,23.62,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,bcc4d9e6d3b400c75c5c1cbfd45212fc,1339848123,31.233772,-89.524129,0
360197,2019-06-16 21:03:16,2229824890647120,fraud_Veum-Koelpin,travel,2.73,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,fce9b084bd8ad51cb4127fb81ff4a2f1,1339880596,30.324338,-89.90929799999999,0
361096,2019-06-17 02:16:56,2229824890647120,fraud_Sporer Inc,gas_transport,85.24,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,5c4f0226f5f7754544f064670f39c43f,1339899416,29.299086,-89.609422,0
367606,2019-06-19 14:57:17,2229824890647120,"fraud_Witting, Beer and Ernser",home,66.75,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,7945301f65556d36ebee490d72c35d62,1340117837,29.399069,-88.89368,0
367708,2019-06-19 15:51:28,2229824890647120,fraud_Lynch-Wisozk,home,8.78,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,b90dc099c2c47213600a707de7f1a087,1340121088,29.689711,-89.239774,0
368405,2019-06-19 22:56:30,2229824890647120,fraud_Jast and Sons,food_dining,80.33,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,9f91fce6f01d768331957fc54e99966f,1340146590,30.465001,-90.501437,0
372355,2019-06-21 17:14:18,2229824890647120,fraud_Brown Inc,kids_pets,9.52,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,010d80c8b0acf06cb0364b0aeaf245a2,1340298858,29.909343,-90.039831,0
374921,2019-06-22 14:25:48,2229824890647120,"fraud_Brown, Homenick and Lesch",health_fitness,37.61,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,16a324fdfcb497f64b6ba6b236d0dd05,1340375148,30.044325,-89.603471,0
375130,2019-06-22 15:48:44,2229824890647120,fraud_Daugherty-Thompson,food_dining,167.42,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,67b4424cbe0e1901bff4c735213eb784,1340380124,30.674227,-89.5089,0
377888,2019-06-23 10:56:59,2229824890647120,fraud_Gerlach Inc,shopping_net,4.32,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,543fff33c1d5c2ec6da56dd9f6fc5b9a,1340449019,29.870362,-90.205683,0
378568,2019-06-23 14:38:01,2229824890647120,"fraud_Schiller, Blanda and Johnson",home,34.41,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,6312c5d40276b8484a3d196ca54bd6be,1340462281,30.666115,-89.633184,0
380806,2019-06-24 02:58:33,2229824890647120,fraud_Torp-Labadie,gas_transport,61.39,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,c9ccdc6cd05de8fd77b4d372334923f0,1340506713,29.312078000000003,-89.150397,0
381623,2019-06-24 09:09:38,2229824890647120,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,8.59,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,80d2ae25300672d93439de74d9fa3df9,1340528978,30.089947,-89.035219,0
386619,2019-06-26 09:14:38,2229824890647120,"fraud_Streich, Dietrich and Barton",shopping_net,6.95,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,1d47c6e11b253470dcc8de6a67561c8e,1340702078,30.791707,-89.108722,0
386808,2019-06-26 11:55:27,2229824890647120,fraud_Padberg-Welch,grocery_pos,130.33,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,4aa5e2d7bfb776b5f2bf36242bfce939,1340711727,29.399562,-90.171898,0
387837,2019-06-26 21:19:34,2229824890647120,fraud_Windler LLC,kids_pets,76.59,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,9a05f6e9628737588141744981b5d41e,1340745574,29.422833,-90.160385,0
392361,2019-06-28 21:47:39,2229824890647120,fraud_Schmidt-Larkin,home,4.91,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,94fcc3993d4a2aeb2060f645c6a536ef,1340920059,31.087939,-90.535762,0
397097,2019-06-30 08:42:08,2229824890647120,fraud_Mraz-Herzog,gas_transport,80.06,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,ea53f4e2e323869ce385accd94e701fd,1341045728,30.869898,-90.157916,0
397504,2019-06-30 11:50:23,2229824890647120,fraud_Torp-Labadie,gas_transport,84.82,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,597dadf0e25cab210d3ef6f0876dc781,1341057023,29.526576,-90.304451,0
403926,2019-07-02 02:20:14,2229824890647120,fraud_Larson-Moen,entertainment,80.97,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,5284c2d9c594293312a847c122a9b742,1341195614,30.225495,-90.239796,0
404650,2019-07-02 13:20:52,2229824890647120,fraud_Heller PLC,health_fitness,5.26,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,d9e4f14673e8946407fdc8eb416d2ca5,1341235252,30.362876,-89.986081,0
410622,2019-07-05 07:48:01,2229824890647120,"fraud_Swaniawski, Lowe and Robel",shopping_pos,1.21,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,5e85302624d48a28f0ef16d84442300b,1341474481,29.458656,-90.491594,0
412336,2019-07-06 00:13:36,2229824890647120,"fraud_Reichert, Huels and Hoppe",shopping_net,8.29,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,3cf15d7adf50a365a4ea912adfffd0ba,1341533616,30.818574,-90.307794,0
413179,2019-07-06 07:48:40,2229824890647120,"fraud_Schumm, Bauch and Ondricka",grocery_pos,199.75,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,20eb846369a5edc58c0d74d665769e53,1341560920,29.429462,-89.215806,0
413356,2019-07-06 09:15:15,2229824890647120,fraud_Kiehn-Emmerich,grocery_pos,168.36,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,6215d1d82765da93aa078ac33aae690d,1341566115,29.279111,-89.508865,0
425008,2019-07-09 19:08:26,2229824890647120,fraud_Bauch-Blanda,entertainment,101.67,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,c22722a61ce4677930b7b880c790d30c,1341860906,30.83358,-90.043356,0
425118,2019-07-09 20:19:27,2229824890647120,fraud_Abbott-Rogahn,entertainment,81.79,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,0c8eed850cac0e3f9dbb594fb6ed3e96,1341865167,29.922201,-88.614069,0
432033,2019-07-12 22:17:15,2229824890647120,fraud_Schmidt-Larkin,home,7.4,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,2a719c63add01fcfbb974f121813ad5f,1342131435,29.8516,-89.991292,0
432399,2019-07-13 01:34:05,2229824890647120,"fraud_Mosciski, Gislason and Mertz",grocery_pos,108.95,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,e031117d5560f100b763fbf1ca2965fe,1342143245,29.268406,-89.6291,0
432879,2019-07-13 06:00:09,2229824890647120,"fraud_Casper, Hand and Zulauf",grocery_pos,120.43,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,f4c561b555d94119e56c9becfdd79b3a,1342159209,29.7348,-90.08661,0
433990,2019-07-13 14:29:20,2229824890647120,fraud_Ruecker-Mayert,kids_pets,98.36,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,a7081109f42c54beb0d5e20f367d4d62,1342189760,31.105772,-89.319117,0
435024,2019-07-13 20:45:43,2229824890647120,"fraud_Nicolas, Hills and McGlynn",entertainment,31.12,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,493a894b4c27e694017ea9fe8abda042,1342212343,30.851539,-89.164416,0
436143,2019-07-14 04:59:31,2229824890647120,"fraud_Tillman, Fritsch and Schmitt",misc_net,390.24,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,098f4baca4475b1a78989f35f8a87d37,1342241971,29.27795,-90.304216,0
438116,2019-07-14 17:22:57,2229824890647120,"fraud_Hettinger, McCullough and Fay",home,8.84,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,bb42c8d3c583c5ee53235b7489096042,1342286577,31.226992,-90.202891,0
438695,2019-07-14 20:17:17,2229824890647120,fraud_Cormier LLC,health_fitness,9.2,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,76172ffe2e5b7caf2e559c097d5aec5f,1342297037,30.234941999999997,-89.419337,0
439790,2019-07-15 03:02:37,2229824890647120,fraud_Pacocha-O'Reilly,grocery_pos,111.56,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,19fa067da0d7b883198625c3324dff98,1342321357,30.183307,-88.822671,0
443756,2019-07-16 09:34:06,2229824890647120,"fraud_Zboncak, Rowe and Murazik",shopping_net,6.07,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,2efb6cde364981f2cbe22d1bf6885162,1342431246,30.016072,-89.95505899999999,0
444911,2019-07-16 22:31:19,2229824890647120,fraud_Cartwright PLC,kids_pets,49.65,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,74eed88dadc944373e62cd25b6cc976b,1342477879,30.803238,-89.10152099999999,0
445793,2019-07-17 11:01:49,2229824890647120,fraud_Gislason Group,misc_pos,6.89,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,12c323d4776d2eecf066e80c91af31d0,1342522909,29.367862,-89.56381999999999,0
450213,2019-07-19 11:02:45,2229824890647120,"fraud_Heller, Gutmann and Zieme",grocery_pos,130.51,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,b6e2d730c1d0aaca4c93a8cd512a6537,1342695765,29.451707,-90.461045,0
455098,2019-07-21 00:47:31,2229824890647120,fraud_Kling Inc,gas_transport,64.59,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,7c17b64c2d04ed6cfb5f7a58dcbefbe2,1342831651,29.955056,-90.152922,0
457983,2019-07-21 18:51:45,2229824890647120,fraud_Kassulke Inc,entertainment,11.78,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,b36f2cb1db8b813a0cc70fdd56ee1913,1342896705,31.070082,-89.72192700000001,0
458663,2019-07-21 22:14:21,2229824890647120,fraud_Carroll PLC,health_fitness,89.03,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,2445c30b9b60ef7beae3701f8ce8188c,1342908861,30.579049,-89.606415,0
459575,2019-07-22 04:29:36,2229824890647120,"fraud_Christiansen, Goyette and Schamberger",gas_transport,61.24,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,1329f27ea32a06764cb4b0558e67bce4,1342931376,29.990875,-89.434211,0
460374,2019-07-22 10:52:39,2229824890647120,fraud_Stoltenberg-Beatty,shopping_pos,3.51,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,6790b564e4e0a0eb8b7e6712b47866bb,1342954359,30.482877,-90.170025,0
